Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group),To (Reference group),Cigarette Use Prevalence % (Reference group),Disparity Value,Mean Disparity Value (Focus Group),region
2011,Mississippi,Age,Age 45-64,27.1,Age 18-24,29,0.9,1.5,South
2011,Mississippi,Age,Age 45-64,27.1,Age 25-44,31.8,0.9,1.5,South
2011,Mississippi,Age,Age 45-64,27.1,Age 65 or older,10,2.7,1.5,South
2011,Mississippi,Age,Age 65 or older,10,Age 18-24,29,0.3,0.333333333333333,South
2011,Mississippi,Age,Age 65 or older,10,Age 25-44,31.8,0.3,0.333333333333333,South
2011,Mississippi,Age,Age 65 or older,10,Age 45-64,27.1,0.4,0.333333333333333,South
2011,Missouri,Age,Age 18-24,25.8,Age 25-44,31.9,0.8,1.46666666666667,Midwest
2011,Missouri,Age,Age 18-24,25.8,Age 45-64,25.9,1,1.46666666666667,Midwest
2011,Missouri,Age,Age 18-24,25.8,Age 65 or older,10.1,2.6,1.46666666666667,Midwest
2011,Missouri,Age,Age 25-44,31.9,Age 18-24,25.8,1.2,1.86666666666667,Midwest
2011,Missouri,Age,Age 25-44,31.9,Age 45-64,25.9,1.2,1.86666666666667,Midwest
2011,Missouri,Age,Age 25-44,31.9,Age 65 or older,10.1,3.2,1.86666666666667,Midwest
2011,Missouri,Age,Age 45-64,25.9,Age 18-24,25.8,1,1.46666666666667,Midwest
2011,Missouri,Age,Age 45-64,25.9,Age 25-44,31.9,0.8,1.46666666666667,Midwest
2011,Missouri,Age,Age 45-64,25.9,Age 65 or older,10.1,2.6,1.46666666666667,Midwest
2011,Missouri,Age,Age 65 or older,10.1,Age 18-24,25.8,0.4,0.366666666666667,Midwest
2011,Missouri,Age,Age 65 or older,10.1,Age 25-44,31.9,0.3,0.366666666666667,Midwest
2011,Missouri,Age,Age 65 or older,10.1,Age 45-64,25.9,0.4,0.366666666666667,Midwest
2011,Montana,Age,Age 18-24,24.4,Age 25-44,25.6,1,1.4,West
2011,Montana,Age,Age 18-24,24.4,Age 45-64,24.2,1,1.4,West
2011,Montana,Age,Age 18-24,24.4,Age 65 or older,11,2.2,1.4,West
2011,Montana,Age,Age 25-44,25.6,Age 18-24,24.4,1,1.46666666666667,West
2011,Montana,Age,Age 25-44,25.6,Age 45-64,24.2,1.1,1.46666666666667,West
2011,Montana,Age,Age 25-44,25.6,Age 65 or older,11,2.3,1.46666666666667,West
2011,Montana,Age,Age 45-64,24.2,Age 18-24,24.4,1,1.36666666666667,West
2011,Montana,Age,Age 45-64,24.2,Age 25-44,25.6,0.9,1.36666666666667,West
2011,Montana,Age,Age 45-64,24.2,Age 65 or older,11,2.2,1.36666666666667,West
2011,Montana,Age,Age 65 or older,11,Age 18-24,24.4,0.5,0.466666666666667,West
2011,Montana,Age,Age 65 or older,11,Age 25-44,25.6,0.4,0.466666666666667,West
2011,Montana,Age,Age 65 or older,11,Age 45-64,24.2,0.5,0.466666666666667,West
2011,Nebraska,Age,Age 18-24,22.5,Age 25-44,25.4,0.9,1.53333333333333,Midwest
2011,Nebraska,Age,Age 18-24,22.5,Age 45-64,19.7,1.1,1.53333333333333,Midwest
2011,Nebraska,Age,Age 18-24,22.5,Age 65 or older,8.6,2.6,1.53333333333333,Midwest
2011,Nebraska,Age,Age 25-44,25.4,Age 18-24,22.5,1.1,1.8,Midwest
2011,Nebraska,Age,Age 25-44,25.4,Age 45-64,19.7,1.3,1.8,Midwest
2011,Nebraska,Age,Age 25-44,25.4,Age 65 or older,8.6,3,1.8,Midwest
2011,Nebraska,Age,Age 45-64,19.7,Age 18-24,22.5,0.9,1.33333333333333,Midwest
2011,Nebraska,Age,Age 45-64,19.7,Age 25-44,25.4,0.8,1.33333333333333,Midwest
2011,Nebraska,Age,Age 45-64,19.7,Age 65 or older,8.6,2.3,1.33333333333333,Midwest
2011,Nebraska,Age,Age 65 or older,8.6,Age 18-24,22.5,0.4,0.366666666666667,Midwest
2011,Nebraska,Age,Age 65 or older,8.6,Age 25-44,25.4,0.3,0.366666666666667,Midwest
2011,Nebraska,Age,Age 65 or older,8.6,Age 45-64,19.7,0.4,0.366666666666667,Midwest
2011,Nevada,Age,Age 18-24,17.4,Age 25-44,26.8,0.6,0.866666666666667,West
2011,Nevada,Age,Age 18-24,17.4,Age 45-64,24.8,0.7,0.866666666666667,West
2011,Nevada,Age,Age 18-24,17.4,Age 65 or older,13.5,1.3,0.866666666666667,West
2011,Nevada,Age,Age 25-44,26.8,Age 18-24,17.4,1.5,1.53333333333333,West
2011,Nevada,Age,Age 25-44,26.8,Age 45-64,24.8,1.1,1.53333333333333,West
2011,Nevada,Age,Age 25-44,26.8,Age 65 or older,13.5,2,1.53333333333333,West
2011,Nevada,Age,Age 45-64,24.8,Age 18-24,17.4,1.4,1.36666666666667,West
2011,Nevada,Age,Age 45-64,24.8,Age 25-44,26.8,0.9,1.36666666666667,West
2011,Nevada,Age,Age 45-64,24.8,Age 65 or older,13.5,1.8,1.36666666666667,West
2011,Nevada,Age,Age 65 or older,13.5,Age 18-24,17.4,0.8,0.6,West
2011,Nevada,Age,Age 65 or older,13.5,Age 25-44,26.8,0.5,0.6,West
2011,Nevada,Age,Age 65 or older,13.5,Age 45-64,24.8,0.5,0.6,West
2011,New Hampshire,Age,Age 18-24,21.7,Age 25-44,27.3,0.8,1.66666666666667,Northeast
2011,New Hampshire,Age,Age 18-24,21.7,Age 45-64,17.9,1.2,1.66666666666667,Northeast
2011,New Hampshire,Age,Age 18-24,21.7,Age 65 or older,7.3,3,1.66666666666667,Northeast
2011,New Hampshire,Age,Age 25-44,27.3,Age 18-24,21.7,1.3,2.16666666666667,Northeast
2011,New Hampshire,Age,Age 25-44,27.3,Age 45-64,17.9,1.5,2.16666666666667,Northeast
2011,New Hampshire,Age,Age 25-44,27.3,Age 65 or older,7.3,3.7,2.16666666666667,Northeast
2011,New Hampshire,Age,Age 45-64,17.9,Age 18-24,21.7,0.8,1.33333333333333,Northeast
2011,New Hampshire,Age,Age 45-64,17.9,Age 25-44,27.3,0.7,1.33333333333333,Northeast
2011,New Hampshire,Age,Age 45-64,17.9,Age 65 or older,7.3,2.5,1.33333333333333,Northeast
2011,New Hampshire,Age,Age 65 or older,7.3,Age 18-24,21.7,0.3,0.333333333333333,Northeast
2011,New Hampshire,Age,Age 65 or older,7.3,Age 25-44,27.3,0.3,0.333333333333333,Northeast
2011,New Hampshire,Age,Age 65 or older,7.3,Age 45-64,17.9,0.4,0.333333333333333,Northeast
2011,New Jersey,Age,Age 18-24,20,Age 25-44,19,1.1,1.46666666666667,Northeast
2011,New Jersey,Age,Age 18-24,20,Age 45-64,17.7,1.1,1.46666666666667,Northeast
2011,New Jersey,Age,Age 18-24,20,Age 65 or older,8.9,2.2,1.46666666666667,Northeast
2011,New Jersey,Age,Age 25-44,19,Age 18-24,20,1,1.4,Northeast
2011,New Jersey,Age,Age 25-44,19,Age 45-64,17.7,1.1,1.4,Northeast
2011,New Jersey,Age,Age 25-44,19,Age 65 or older,8.9,2.1,1.4,Northeast
2011,New Jersey,Age,Age 45-64,17.7,Age 18-24,20,0.9,1.26666666666667,Northeast
2011,New Jersey,Age,Age 45-64,17.7,Age 25-44,19,0.9,1.26666666666667,Northeast
2011,New Jersey,Age,Age 45-64,17.7,Age 65 or older,8.9,2,1.26666666666667,Northeast
2011,New Jersey,Age,Age 65 or older,8.9,Age 18-24,20,0.4,0.466666666666667,Northeast
2011,New Jersey,Age,Age 65 or older,8.9,Age 25-44,19,0.5,0.466666666666667,Northeast
2011,New Jersey,Age,Age 65 or older,8.9,Age 45-64,17.7,0.5,0.466666666666667,Northeast
2011,New Mexico,Age,Age 18-24,21.4,Age 25-44,27.5,0.8,1.33333333333333,West
2011,New Mexico,Age,Age 18-24,21.4,Age 45-64,21.4,1,1.33333333333333,West
2011,New Mexico,Age,Age 18-24,21.4,Age 65 or older,9.8,2.2,1.33333333333333,West
2011,New Mexico,Age,Age 25-44,27.5,Age 18-24,21.4,1.3,1.8,West
2011,New Mexico,Age,Age 25-44,27.5,Age 45-64,21.4,1.3,1.8,West
2011,New Mexico,Age,Age 25-44,27.5,Age 65 or older,9.8,2.8,1.8,West
2011,New Mexico,Age,Age 45-64,21.4,Age 18-24,21.4,1,1.33333333333333,West
2011,New Mexico,Age,Age 45-64,21.4,Age 25-44,27.5,0.8,1.33333333333333,West
2011,New Mexico,Age,Age 45-64,21.4,Age 65 or older,9.8,2.2,1.33333333333333,West
2011,New Mexico,Age,Age 65 or older,9.8,Age 18-24,21.4,0.5,0.466666666666667,West
2011,New Mexico,Age,Age 65 or older,9.8,Age 25-44,27.5,0.4,0.466666666666667,West
2011,New Mexico,Age,Age 65 or older,9.8,Age 45-64,21.4,0.5,0.466666666666667,West
2011,New York,Age,Age 18-24,21.6,Age 25-44,20.8,1,1.56666666666667,Northeast
2011,New York,Age,Age 18-24,21.6,Age 45-64,19.3,1.1,1.56666666666667,Northeast
2011,New York,Age,Age 18-24,21.6,Age 65 or older,8.3,2.6,1.56666666666667,Northeast
2011,New York,Age,Age 25-44,20.8,Age 18-24,21.6,1,1.53333333333333,Northeast
2011,New York,Age,Age 25-44,20.8,Age 45-64,19.3,1.1,1.53333333333333,Northeast
2011,New York,Age,Age 25-44,20.8,Age 65 or older,8.3,2.5,1.53333333333333,Northeast
2011,New York,Age,Age 45-64,19.3,Age 18-24,21.6,0.9,1.36666666666667,Northeast
2011,New York,Age,Age 45-64,19.3,Age 25-44,20.8,0.9,1.36666666666667,Northeast
2011,New York,Age,Age 45-64,19.3,Age 65 or older,8.3,2.3,1.36666666666667,Northeast
2011,New York,Age,Age 65 or older,8.3,Age 18-24,21.6,0.4,0.4,Northeast
2011,New York,Age,Age 65 or older,8.3,Age 25-44,20.8,0.4,0.4,Northeast
2011,New York,Age,Age 65 or older,8.3,Age 45-64,19.3,0.4,0.4,Northeast
2011,North Carolina,Age,Age 18-24,24,Age 25-44,25.6,0.9,1.5,South
2011,North Carolina,Age,Age 18-24,24,Age 45-64,23.4,1,1.5,South
2011,North Carolina,Age,Age 18-24,24,Age 65 or older,9.2,2.6,1.5,South
2011,North Carolina,Age,Age 25-44,25.6,Age 18-24,24,1.1,1.66666666666667,South
2011,North Carolina,Age,Age 25-44,25.6,Age 45-64,23.4,1.1,1.66666666666667,South
2011,North Carolina,Age,Age 25-44,25.6,Age 65 or older,9.2,2.8,1.66666666666667,South
2011,North Carolina,Age,Age 45-64,23.4,Age 18-24,24,1,1.46666666666667,South
2011,North Carolina,Age,Age 45-64,23.4,Age 25-44,25.6,0.9,1.46666666666667,South
2011,North Carolina,Age,Age 45-64,23.4,Age 65 or older,9.2,2.5,1.46666666666667,South
2011,North Carolina,Age,Age 65 or older,9.2,Age 18-24,24,0.4,0.4,South
2011,North Carolina,Age,Age 65 or older,9.2,Age 25-44,25.6,0.4,0.4,South
2011,North Carolina,Age,Age 65 or older,9.2,Age 45-64,23.4,0.4,0.4,South
2011,North Dakota,Age,Age 18-24,29.1,Age 25-44,26.8,1.1,1.96666666666667,Midwest
2011,North Dakota,Age,Age 18-24,29.1,Age 45-64,21.3,1.4,1.96666666666667,Midwest
2011,North Dakota,Age,Age 18-24,29.1,Age 65 or older,8.6,3.4,1.96666666666667,Midwest
2011,North Dakota,Age,Age 25-44,26.8,Age 18-24,29.1,0.9,1.76666666666667,Midwest
2011,North Dakota,Age,Age 25-44,26.8,Age 45-64,21.3,1.3,1.76666666666667,Midwest
2011,North Dakota,Age,Age 25-44,26.8,Age 65 or older,8.6,3.1,1.76666666666667,Midwest
2011,North Dakota,Age,Age 45-64,21.3,Age 18-24,29.1,0.7,1.33333333333333,Midwest
2011,North Dakota,Age,Age 45-64,21.3,Age 25-44,26.8,0.8,1.33333333333333,Midwest
2011,North Dakota,Age,Age 45-64,21.3,Age 65 or older,8.6,2.5,1.33333333333333,Midwest
2011,North Dakota,Age,Age 65 or older,8.6,Age 18-24,29.1,0.3,0.333333333333333,Midwest
2011,North Dakota,Age,Age 65 or older,8.6,Age 25-44,26.8,0.3,0.333333333333333,Midwest
2011,North Dakota,Age,Age 65 or older,8.6,Age 45-64,21.3,0.4,0.333333333333333,Midwest
2011,Ohio,Age,Age 18-24,30.5,Age 25-44,30.3,1,1.76666666666667,Midwest
2011,Ohio,Age,Age 18-24,30.5,Age 45-64,26.3,1.2,1.76666666666667,Midwest
2011,Ohio,Age,Age 18-24,30.5,Age 65 or older,9.7,3.1,1.76666666666667,Midwest
2011,Ohio,Age,Age 25-44,30.3,Age 18-24,30.5,1,1.76666666666667,Midwest
2011,Ohio,Age,Age 25-44,30.3,Age 45-64,26.3,1.2,1.76666666666667,Midwest
2011,Ohio,Age,Age 25-44,30.3,Age 65 or older,9.7,3.1,1.76666666666667,Midwest
2011,Ohio,Age,Age 45-64,26.3,Age 18-24,30.5,0.9,1.5,Midwest
2011,Ohio,Age,Age 45-64,26.3,Age 25-44,30.3,0.9,1.5,Midwest
2011,Ohio,Age,Age 45-64,26.3,Age 65 or older,9.7,2.7,1.5,Midwest
2011,Ohio,Age,Age 65 or older,9.7,Age 18-24,30.5,0.3,0.333333333333333,Midwest
2011,Ohio,Age,Age 65 or older,9.7,Age 25-44,30.3,0.3,0.333333333333333,Midwest
2011,Ohio,Age,Age 65 or older,9.7,Age 45-64,26.3,0.4,0.333333333333333,Midwest
2011,Oklahoma,Age,Age 18-24,26.1,Age 25-44,31.5,0.8,1.3,South
2011,Oklahoma,Age,Age 18-24,26.1,Age 45-64,28.6,0.9,1.3,South
2011,Oklahoma,Age,Age 18-24,26.1,Age 65 or older,11.7,2.2,1.3,South
2011,Oklahoma,Age,Age 25-44,31.5,Age 18-24,26.1,1.2,1.66666666666667,South
2011,Oklahoma,Age,Age 25-44,31.5,Age 45-64,28.6,1.1,1.66666666666667,South
2011,Oklahoma,Age,Age 25-44,31.5,Age 65 or older,11.7,2.7,1.66666666666667,South
2011,Oklahoma,Age,Age 45-64,28.6,Age 18-24,26.1,1.1,1.46666666666667,South
2011,Oklahoma,Age,Age 45-64,28.6,Age 25-44,31.5,0.9,1.46666666666667,South
2011,Oklahoma,Age,Age 45-64,28.6,Age 65 or older,11.7,2.4,1.46666666666667,South
2011,Oklahoma,Age,Age 65 or older,11.7,Age 18-24,26.1,0.4,0.4,South
2011,Oklahoma,Age,Age 65 or older,11.7,Age 25-44,31.5,0.4,0.4,South
2011,Oklahoma,Age,Age 65 or older,11.7,Age 45-64,28.6,0.4,0.4,South
2011,Oregon,Age,Age 18-24,22.6,Age 25-44,24.8,0.9,1.5,West
2011,Oregon,Age,Age 18-24,22.6,Age 45-64,19.2,1.2,1.5,West
2011,Oregon,Age,Age 18-24,22.6,Age 65 or older,9.6,2.4,1.5,West
2011,Oregon,Age,Age 25-44,24.8,Age 18-24,22.6,1.1,1.66666666666667,West
2011,Oregon,Age,Age 25-44,24.8,Age 45-64,19.2,1.3,1.66666666666667,West
2011,Oregon,Age,Age 25-44,24.8,Age 65 or older,9.6,2.6,1.66666666666667,West
2011,Oregon,Age,Age 45-64,19.2,Age 18-24,22.6,0.8,1.2,West
2011,Oregon,Age,Age 45-64,19.2,Age 25-44,24.8,0.8,1.2,West
2011,Oregon,Age,Age 45-64,19.2,Age 65 or older,9.6,2,1.2,West
2011,Oregon,Age,Age 65 or older,9.6,Age 18-24,22.6,0.4,0.433333333333333,West
2011,Oregon,Age,Age 65 or older,9.6,Age 25-44,24.8,0.4,0.433333333333333,West
2011,Oregon,Age,Age 65 or older,9.6,Age 45-64,19.2,0.5,0.433333333333333,West
2011,Pennsylvania,Age,Age 18-24,27.8,Age 25-44,27.6,1,1.76666666666667,Northeast
2011,Pennsylvania,Age,Age 18-24,27.8,Age 45-64,23.5,1.2,1.76666666666667,Northeast
2011,Pennsylvania,Age,Age 18-24,27.8,Age 65 or older,9.1,3.1,1.76666666666667,Northeast
2011,Pennsylvania,Age,Age 25-44,27.6,Age 18-24,27.8,1,1.73333333333333,Northeast
2011,Pennsylvania,Age,Age 25-44,27.6,Age 45-64,23.5,1.2,1.73333333333333,Northeast
2011,Pennsylvania,Age,Age 25-44,27.6,Age 65 or older,9.1,3,1.73333333333333,Northeast
2011,Pennsylvania,Age,Age 45-64,23.5,Age 18-24,27.8,0.8,1.43333333333333,Northeast
2011,Pennsylvania,Age,Age 45-64,23.5,Age 25-44,27.6,0.9,1.43333333333333,Northeast
2011,Pennsylvania,Age,Age 45-64,23.5,Age 65 or older,9.1,2.6,1.43333333333333,Northeast
2011,Pennsylvania,Age,Age 65 or older,9.1,Age 18-24,27.8,0.3,0.333333333333333,Northeast
2011,Pennsylvania,Age,Age 65 or older,9.1,Age 25-44,27.6,0.3,0.333333333333333,Northeast
2011,Pennsylvania,Age,Age 65 or older,9.1,Age 45-64,23.5,0.4,0.333333333333333,Northeast
2011,Rhode Island,Age,Age 18-24,18.1,Age 25-44,26.2,0.7,1.16666666666667,Northeast
2011,Rhode Island,Age,Age 18-24,18.1,Age 45-64,20.7,0.9,1.16666666666667,Northeast
2011,Rhode Island,Age,Age 18-24,18.1,Age 65 or older,9.3,1.9,1.16666666666667,Northeast
2011,Rhode Island,Age,Age 25-44,26.2,Age 18-24,18.1,1.4,1.83333333333333,Northeast
2011,Rhode Island,Age,Age 25-44,26.2,Age 45-64,20.7,1.3,1.83333333333333,Northeast
2011,Rhode Island,Age,Age 25-44,26.2,Age 65 or older,9.3,2.8,1.83333333333333,Northeast
2011,Rhode Island,Age,Age 45-64,20.7,Age 18-24,18.1,1.1,1.36666666666667,Northeast
2011,Rhode Island,Age,Age 45-64,20.7,Age 25-44,26.2,0.8,1.36666666666667,Northeast
2011,Rhode Island,Age,Age 45-64,20.7,Age 65 or older,9.3,2.2,1.36666666666667,Northeast
2011,Rhode Island,Age,Age 65 or older,9.3,Age 18-24,18.1,0.5,0.433333333333333,Northeast
2011,Rhode Island,Age,Age 65 or older,9.3,Age 25-44,26.2,0.4,0.433333333333333,Northeast
2011,Rhode Island,Age,Age 65 or older,9.3,Age 45-64,20.7,0.4,0.433333333333333,Northeast
2011,South Carolina,Age,Age 18-24,27.1,Age 25-44,29.2,0.9,1.7,South
2011,South Carolina,Age,Age 18-24,27.1,Age 45-64,23.2,1.2,1.7,South
2011,South Carolina,Age,Age 18-24,27.1,Age 65 or older,9,3,1.7,South
2011,South Carolina,Age,Age 25-44,29.2,Age 18-24,27.1,1.1,1.86666666666667,South
2011,South Carolina,Age,Age 25-44,29.2,Age 45-64,23.2,1.3,1.86666666666667,South
2011,South Carolina,Age,Age 25-44,29.2,Age 65 or older,9,3.2,1.86666666666667,South
2011,South Carolina,Age,Age 45-64,23.2,Age 18-24,27.1,0.9,1.43333333333333,South
2011,South Carolina,Age,Age 45-64,23.2,Age 25-44,29.2,0.8,1.43333333333333,South
2011,South Carolina,Age,Age 45-64,23.2,Age 65 or older,9,2.6,1.43333333333333,South
2011,South Carolina,Age,Age 65 or older,9,Age 18-24,27.1,0.3,0.333333333333333,South
2011,South Carolina,Age,Age 65 or older,9,Age 25-44,29.2,0.3,0.333333333333333,South
2011,South Carolina,Age,Age 65 or older,9,Age 45-64,23.2,0.4,0.333333333333333,South
2011,South Dakota,Age,Age 18-24,34.4,Age 25-44,28.5,1.2,2.13333333333333,Midwest
2011,South Dakota,Age,Age 18-24,34.4,Age 45-64,21,1.6,2.13333333333333,Midwest
2011,South Dakota,Age,Age 18-24,34.4,Age 65 or older,9.5,3.6,2.13333333333333,Midwest
2011,South Dakota,Age,Age 25-44,28.5,Age 18-24,34.4,0.8,1.73333333333333,Midwest
2011,South Dakota,Age,Age 25-44,28.5,Age 45-64,21,1.4,1.73333333333333,Midwest
2011,South Dakota,Age,Age 25-44,28.5,Age 65 or older,9.5,3,1.73333333333333,Midwest
2011,South Dakota,Age,Age 45-64,21,Age 18-24,34.4,0.6,1.16666666666667,Midwest
2011,South Dakota,Age,Age 45-64,21,Age 25-44,28.5,0.7,1.16666666666667,Midwest
2011,South Dakota,Age,Age 45-64,21,Age 65 or older,9.5,2.2,1.16666666666667,Midwest
2011,South Dakota,Age,Age 65 or older,9.5,Age 18-24,34.4,0.3,0.366666666666667,Midwest
2011,South Dakota,Age,Age 65 or older,9.5,Age 25-44,28.5,0.3,0.366666666666667,Midwest
2011,South Dakota,Age,Age 65 or older,9.5,Age 45-64,21,0.5,0.366666666666667,Midwest
2011,Tennessee,Age,Age 18-24,26.6,Age 25-44,26.9,1,1.5,South
2011,Tennessee,Age,Age 18-24,26.6,Age 45-64,24.1,1.1,1.5,South
2011,Tennessee,Age,Age 18-24,26.6,Age 65 or older,10.9,2.4,1.5,South
2011,Tennessee,Age,Age 25-44,26.9,Age 18-24,26.6,1,1.53333333333333,South
2011,Tennessee,Age,Age 25-44,26.9,Age 45-64,24.1,1.1,1.53333333333333,South
2011,Tennessee,Age,Age 25-44,26.9,Age 65 or older,10.9,2.5,1.53333333333333,South
2011,Tennessee,Age,Age 45-64,24.1,Age 18-24,26.6,0.9,1.33333333333333,South
2011,Tennessee,Age,Age 45-64,24.1,Age 25-44,26.9,0.9,1.33333333333333,South
2011,Tennessee,Age,Age 45-64,24.1,Age 65 or older,10.9,2.2,1.33333333333333,South
2011,Tennessee,Age,Age 65 or older,10.9,Age 18-24,26.6,0.4,0.433333333333333,South
2011,Tennessee,Age,Age 65 or older,10.9,Age 25-44,26.9,0.4,0.433333333333333,South
2011,Tennessee,Age,Age 65 or older,10.9,Age 45-64,24.1,0.5,0.433333333333333,South
2011,Texas,Age,Age 18-24,20.7,Age 25-44,21.9,0.9,1.43333333333333,South
2011,Texas,Age,Age 18-24,20.7,Age 45-64,20,1,1.43333333333333,South
2011,Texas,Age,Age 18-24,20.7,Age 65 or older,8.8,2.4,1.43333333333333,South
2011,Texas,Age,Age 25-44,21.9,Age 18-24,20.7,1.1,1.56666666666667,South
2011,Texas,Age,Age 25-44,21.9,Age 45-64,20,1.1,1.56666666666667,South
2011,Texas,Age,Age 25-44,21.9,Age 65 or older,8.8,2.5,1.56666666666667,South
2011,Texas,Age,Age 45-64,20,Age 18-24,20.7,1,1.4,South
2011,Texas,Age,Age 45-64,20,Age 25-44,21.9,0.9,1.4,South
2011,Texas,Age,Age 45-64,20,Age 65 or older,8.8,2.3,1.4,South
2011,Texas,Age,Age 65 or older,8.8,Age 18-24,20.7,0.4,0.4,South
2011,Texas,Age,Age 65 or older,8.8,Age 25-44,21.9,0.4,0.4,South
2011,Texas,Age,Age 65 or older,8.8,Age 45-64,20,0.4,0.4,South
2011,Utah,Age,Age 18-24,11.1,Age 25-44,14.5,0.8,1.36666666666667,West
2011,Utah,Age,Age 18-24,11.1,Age 45-64,11.8,0.9,1.36666666666667,West
2011,Utah,Age,Age 18-24,11.1,Age 65 or older,4.7,2.4,1.36666666666667,West
2011,Utah,Age,Age 25-44,14.5,Age 18-24,11.1,1.3,1.86666666666667,West
2011,Utah,Age,Age 25-44,14.5,Age 45-64,11.8,1.2,1.86666666666667,West
2011,Utah,Age,Age 25-44,14.5,Age 65 or older,4.7,3.1,1.86666666666667,West
2011,Utah,Age,Age 45-64,11.8,Age 18-24,11.1,1.1,1.46666666666667,West
2011,Utah,Age,Age 45-64,11.8,Age 25-44,14.5,0.8,1.46666666666667,West
2011,Utah,Age,Age 45-64,11.8,Age 65 or older,4.7,2.5,1.46666666666667,West
2011,Utah,Age,Age 65 or older,4.7,Age 18-24,11.1,0.4,0.366666666666667,West
2011,Utah,Age,Age 65 or older,4.7,Age 25-44,14.5,0.3,0.366666666666667,West
2011,Utah,Age,Age 65 or older,4.7,Age 45-64,11.8,0.4,0.366666666666667,West
2011,Vermont,Age,Age 18-24,23.9,Age 25-44,26.8,0.9,2.03333333333333,Northeast
2011,Vermont,Age,Age 18-24,23.9,Age 45-64,17.9,1.3,2.03333333333333,Northeast
2011,Vermont,Age,Age 18-24,23.9,Age 65 or older,6.1,3.9,2.03333333333333,Northeast
2011,Vermont,Age,Age 25-44,26.8,Age 18-24,23.9,1.1,2.33333333333333,Northeast
2011,Vermont,Age,Age 25-44,26.8,Age 45-64,17.9,1.5,2.33333333333333,Northeast
2011,Vermont,Age,Age 25-44,26.8,Age 65 or older,6.1,4.4,2.33333333333333,Northeast
2011,Vermont,Age,Age 45-64,17.9,Age 18-24,23.9,0.7,1.43333333333333,Northeast
2011,Vermont,Age,Age 45-64,17.9,Age 25-44,26.8,0.7,1.43333333333333,Northeast
2011,Vermont,Age,Age 45-64,17.9,Age 65 or older,6.1,2.9,1.43333333333333,Northeast
2011,Vermont,Age,Age 65 or older,6.1,Age 18-24,23.9,0.3,0.266666666666667,Northeast
2011,Vermont,Age,Age 65 or older,6.1,Age 25-44,26.8,0.2,0.266666666666667,Northeast
2011,Vermont,Age,Age 65 or older,6.1,Age 45-64,17.9,0.3,0.266666666666667,Northeast
2011,Virginia,Age,Age 18-24,26.1,Age 25-44,24.6,1.1,1.73333333333333,South
2011,Virginia,Age,Age 18-24,26.1,Age 45-64,21,1.2,1.73333333333333,South
2011,Virginia,Age,Age 18-24,26.1,Age 65 or older,8.9,2.9,1.73333333333333,South
2011,Virginia,Age,Age 25-44,24.6,Age 18-24,26.1,0.9,1.63333333333333,South
2011,Virginia,Age,Age 25-44,24.6,Age 45-64,21,1.2,1.63333333333333,South
2011,Virginia,Age,Age 25-44,24.6,Age 65 or older,8.9,2.8,1.63333333333333,South
2011,Virginia,Age,Age 45-64,21,Age 18-24,26.1,0.8,1.36666666666667,South
2011,Virginia,Age,Age 45-64,21,Age 25-44,24.6,0.9,1.36666666666667,South
2011,Virginia,Age,Age 45-64,21,Age 65 or older,8.9,2.4,1.36666666666667,South
2011,Virginia,Age,Age 65 or older,8.9,Age 18-24,26.1,0.3,0.366666666666667,South
2011,Virginia,Age,Age 65 or older,8.9,Age 25-44,24.6,0.4,0.366666666666667,South
2011,Virginia,Age,Age 65 or older,8.9,Age 45-64,21,0.4,0.366666666666667,South
2011,Washington,Age,Age 18-24,15.8,Age 25-44,22.7,0.7,1.23333333333333,West
2011,Washington,Age,Age 18-24,15.8,Age 45-64,17.5,0.9,1.23333333333333,West
2011,Washington,Age,Age 18-24,15.8,Age 65 or older,7.5,2.1,1.23333333333333,West
2011,Washington,Age,Age 25-44,22.7,Age 18-24,15.8,1.4,1.9,West
2011,Washington,Age,Age 25-44,22.7,Age 45-64,17.5,1.3,1.9,West
2011,Washington,Age,Age 25-44,22.7,Age 65 or older,7.5,3,1.9,West
2011,Washington,Age,Age 45-64,17.5,Age 18-24,15.8,1.1,1.4,West
2011,Washington,Age,Age 45-64,17.5,Age 25-44,22.7,0.8,1.4,West
2011,Washington,Age,Age 45-64,17.5,Age 65 or older,7.5,2.3,1.4,West
2011,Washington,Age,Age 65 or older,7.5,Age 18-24,15.8,0.5,0.4,West
2011,Washington,Age,Age 65 or older,7.5,Age 25-44,22.7,0.3,0.4,West
2011,Washington,Age,Age 65 or older,7.5,Age 45-64,17.5,0.4,0.4,West
2011,West Virginia,Age,Age 18-24,38.5,Age 25-44,38,1,1.96666666666667,South
2011,West Virginia,Age,Age 18-24,38.5,Age 45-64,27.4,1.4,1.96666666666667,South
2011,West Virginia,Age,Age 18-24,38.5,Age 65 or older,10.9,3.5,1.96666666666667,South
2011,West Virginia,Age,Age 25-44,38,Age 18-24,38.5,1,1.96666666666667,South
2011,West Virginia,Age,Age 25-44,38,Age 45-64,27.4,1.4,1.96666666666667,South
2011,West Virginia,Age,Age 25-44,38,Age 65 or older,10.9,3.5,1.96666666666667,South
2011,West Virginia,Age,Age 45-64,27.4,Age 18-24,38.5,0.7,1.3,South
2011,West Virginia,Age,Age 45-64,27.4,Age 25-44,38,0.7,1.3,South
